cus_code,cus_2_name,ie,ym,entry_id_count,pass_time_total,pass_time_cus
96,银川海关,E,202006,124,1.313525986,0.135750448
96,银川海关,I,202001,71,57.35194444,32.18370501
96,银川海关,I,202002,94,92.02118794,19.07919326
96,银川海关,I,202003,115,51.20208213,2.739613527
96,银川海关,I,202004,75,42.00366296,6.380418519
96,银川海关,I,202005,81,30.73074074,4.61347881
96,银川海关,I,202006,77,19.88137807,2.431619769
97,西宁海关,E,202001,1,1.232777778,0.488888889
97,西宁海关,E,202003,3,6.66787037,0.079814815
97,西宁海关,E,202004,4,1.545763889,0.541388889
97,西宁海关,E,202005,3,0.001111111,0.001111111
97,西宁海关,E,202006,4,5.971597222,5.4025
97,西宁海关,I,202001,15,66.00661111,28.24901852
97,西宁海关,I,202002,10,114.8723611,4.348083333
97,西宁海关,I,202003,21,113.8635053,0.844298942
97,西宁海关,I,202004,32,68.86969618,7.094930556
97,西宁海关,I,202005,18,49.82609568,1.103132716
97,西宁海关,I,202006,18,46.49492284,3.481373457
97,西宁海关,E,202002,0,0,0
