cus_code,cus_2_name,ie,ym,entry_id_count,pass_time_total,pass_time_cus
96,银川海关,E,202006,124,1.313525986,0.135750448
96,银川海关,I,202001,71,57.35194444,32.18370501
96,银川海关,I,202002,94,92.02118794,19.07919326
96,银川海关,I,202003,115,51.20208213,2.739613527
96,银川海关,I,202004,75,42.00366296,6.380418519
96,银川海关,I,202005,81,30.73074074,4.61347881
96,银川海关,I,202006,77,19.88137807,2.431619769
97,西宁海关,E,202001,1,1.232777778,0.488888889
97,西宁海关,E,202003,3,6.66787037,0.079814815
97,西宁海关,E,202004,4,1.545763889,0.541388889
97,西宁海关,E,202005,3,0.001111111,0.001111111
97,西宁海关,E,202006,4,5.971597222,5.4025
97,西宁海关,I,202001,15,66.00661111,28.24901852
97,西宁海关,I,202002,10,114.8723611,4.348083333
97,西宁海关,I,202003,21,113.8635053,0.844298942
97,西宁海关,I,202004,32,68.86969618,7.094930556
97,西宁海关,I,202005,18,49.82609568,1.103132716
97,西宁海关,I,202006,18,46.49492284,3.481373457
97,西宁海关,E,202002,0,0,0
0,全国,I,201910,0,41.81779801,9.738115772
1,北京海关,I,201910,0,41.99272985,7.933515593
2,天津海关,I,201910,0,56.8164845,29.11067584
4,石家庄海关,I,201910,0,70.75810574,40.70326569
5,太原海关,I,201910,0,44.29343133,8.46701551
6,满洲里海关,I,201910,0,39.22232207,4.095288351
7,呼和浩特海关,I,201910,0,20.41814157,5.876029689
8,沈阳海关,I,201910,0,47.43028324,8.555495683
9,大连海关,I,201910,0,39.1412719,14.23649666
15,长春海关,I,201910,0,39.21989853,7.853516623
19,哈尔滨海关,I,201910,0,21.065142,3.81885495
22,上海海关,I,201910,0,51.95570747,10.44643938
23,南京海关,I,201910,0,49.12844154,9.292522655
29,杭州海关,I,201910,0,38.92611553,9.629296335
31,宁波海关,I,201910,0,36.41856727,13.0713294
33,合肥海关,I,201910,0,60.03890517,4.363702533
35,福州海关,I,201910,0,43.64575833,14.79697715
37,厦门海关,I,201910,0,44.48478875,9.569193135
40,南昌海关,I,201910,0,50.17300906,4.971470969
42,青岛海关,I,201910,0,51.37904329,13.53679346
43,济南海关,I,201910,0,25.07450313,6.629591527
46,郑州海关,I,201910,0,45.25674,7.809187535
47,武汉海关,I,201910,0,86.35675503,9.282442793
49,长沙海关,I,201910,0,46.64755461,4.712307104
51,广州海关,I,201910,0,36.35232567,9.658391191
52,黄埔海关,I,201910,0,28.74596051,12.30467001
53,深圳海关,I,201910,0,12.59245844,2.876450468
57,拱北海关,I,201910,0,8.085304395,2.548253648
60,汕头海关,I,201910,0,8.409649116,2.264419066
64,海口海关,I,201910,0,39.43046278,3.984387995
67,湛江海关,I,201910,0,51.66868606,13.68909841
68,江门海关,I,201910,0,14.09259147,3.953196435
72,南宁海关,I,201910,0,11.94973499,8.796843158
79,成都海关,I,201910,0,46.7532916,6.848996009
80,重庆海关,I,201910,0,68.30937507,4.494539482
83,贵阳海关,I,201910,0,11.40303275,3.098213587
86,昆明海关,I,201910,0,20.25902106,8.135930178
88,拉萨海关,I,201910,0,20.47607534,3.758042929
90,西安海关,I,201910,0,48.31107639,8.189319008
94,乌鲁木齐海关,I,201910,0,21.91921341,7.702763243
95,兰州海关,I,201910,0,17.11319715,3.983591767
96,银川海关,I,201910,0,31.42797814,8.709880085
97,西宁海关,I,201910,0,59.3220098,9.067156863
0,全国,E,201910,0,4.247666357,0.53708632
1,北京海关,E,201910,0,1.94795406,0.52680965
2,天津海关,E,201910,0,3.220075519,1.169249575
4,石家庄海关,E,201910,0,4.505778185,1.319671511
5,太原海关,E,201910,0,3.482474151,0.947455119
6,满洲里海关,E,201910,0,1.697599448,0.620288418
7,呼和浩特海关,E,201910,0,0.722315747,0.528147189
8,沈阳海关,E,201910,0,0.764154648,0.29773835
9,大连海关,E,201910,0,6.845004968,1.181248909
15,长春海关,E,201910,0,1.894501229,1.132334307
19,哈尔滨海关,E,201910,0,0.796779822,0.353001867
22,上海海关,E,201910,0,3.515487156,0.223637477
23,南京海关,E,201910,0,3.882720228,0.815821371
29,杭州海关,E,201910,0,2.479744742,0.462005991
31,宁波海关,E,201910,0,6.738312536,0.411884572
33,合肥海关,E,201910,0,0.95120216,0.391985489
35,福州海关,E,201910,0,1.665238091,0.659143101
37,厦门海关,E,201910,0,4.496920476,0.511745077
40,南昌海关,E,201910,0,1.949162669,0.507086103
42,青岛海关,E,201910,0,6.536521755,0.549222645
43,济南海关,E,201910,0,2.323625172,0.558258381
46,郑州海关,E,201910,0,1.054256654,0.317249419
47,武汉海关,E,201910,0,1.664303097,1.298028653
49,长沙海关,E,201910,0,4.440413053,0.457617681
51,广州海关,E,201910,0,2.796487713,0.98037892
52,黄埔海关,E,201910,0,3.32183653,0.642293848
53,深圳海关,E,201910,0,5.857515251,0.782100723
57,拱北海关,E,201910,0,2.072129433,0.274954437
60,汕头海关,E,201910,0,0.883768226,0.426599022
64,海口海关,E,201910,0,3.339184129,0.591448277
67,湛江海关,E,201910,0,6.043115176,0.843383282
68,江门海关,E,201910,0,2.107720419,1.086182847
72,南宁海关,E,201910,0,1.52559883,0.44203923
79,成都海关,E,201910,0,1.327598099,0.498205133
80,重庆海关,E,201910,0,0.856251177,0.478881723
83,贵阳海关,E,201910,0,4.347916355,1.101865079
86,昆明海关,E,201910,0,0.363086368,0.050149404
88,拉萨海关,E,201910,0,0.192285037,1.019964646
90,西安海关,E,201910,0,2.950249371,1.031654584
94,乌鲁木齐海关,E,201910,0,0.290021097,0.179870538
95,兰州海关,E,201910,0,0.764755663,0.302337302
96,银川海关,E,201910,0,2.281218145,1.106419113
97,西宁海关,E,201910,0,4.939052288,0.298611111
0,全国,I,201911,0,38.43595473,9.529298161
1,北京海关,I,201911,0,39.84037152,7.688038514
2,天津海关,I,201911,0,38.59858466,17.29088398
4,石家庄海关,I,201911,0,45.65577887,31.7261167
5,太原海关,I,201911,0,43.67543293,7.825341078
6,满洲里海关,I,201911,0,38.20969245,8.969756794
7,呼和浩特海关,I,201911,0,22.42795622,8.858367649
8,沈阳海关,I,201911,0,38.06540471,10.80043446
9,大连海关,I,201911,0,36.29509544,14.66749594
15,长春海关,I,201911,0,33.55721236,5.546722928
19,哈尔滨海关,I,201911,0,20.52211205,4.786989543
22,上海海关,I,201911,0,48.26063483,10.92816404
23,南京海关,I,201911,0,45.06934943,8.602983879
29,杭州海关,I,201911,0,37.95662437,9.344395335
31,宁波海关,I,201911,0,32.80631814,11.02969181
33,合肥海关,I,201911,0,52.03493511,3.808274037
35,福州海关,I,201911,0,35.18991763,11.73200512
37,厦门海关,I,201911,0,36.39009987,6.875255055
40,南昌海关,I,201911,0,52.40967986,3.87137749
42,青岛海关,I,201911,0,41.11364397,10.29608322
43,济南海关,I,201911,0,23.11637405,5.949089183
46,郑州海关,I,201911,0,43.70721285,7.144679028
47,武汉海关,I,201911,0,80.05324148,8.112327562
49,长沙海关,I,201911,0,42.41125364,3.313910881
51,广州海关,I,201911,0,36.65166615,9.571601144
52,黄埔海关,I,201911,0,25.72593032,10.52032304
53,深圳海关,I,201911,0,11.85398976,2.887024072
57,拱北海关,I,201911,0,7.416782299,2.699709313
60,汕头海关,I,201911,0,9.691175857,1.848816989
64,海口海关,I,201911,0,46.97667666,4.819567825
67,湛江海关,I,201911,0,35.47836559,8.551410891
68,江门海关,I,201911,0,14.55954466,3.444019913
72,南宁海关,I,201911,0,139.6482808,134.471596
79,成都海关,I,201911,0,37.55976643,4.576982692
80,重庆海关,I,201911,0,75.88795211,7.288267681
83,贵阳海关,I,201911,0,13.97033066,3.072707059
86,昆明海关,I,201911,0,18.02053349,7.869014672
88,拉萨海关,I,201911,0,33.52167946,2.638210892
90,西安海关,I,201911,0,44.70375426,8.113219925
94,乌鲁木齐海关,I,201911,0,22.86999131,6.982049515
95,兰州海关,I,201911,0,22.73354906,12.17320829
96,银川海关,I,201911,0,27.44115156,5.983519417
97,西宁海关,I,201911,0,57.18469219,2.979864865
0,全国,E,201911,0,3.13,0.609544605
1,北京海关,E,201911,0,0.89,0.531340215
2,天津海关,E,201911,0,3.71,0.929747611
4,石家庄海关,E,201911,0,3.91,0.861205933
5,太原海关,E,201911,0,2.69,0.486599314
6,满洲里海关,E,201911,0,1.24,0.933883538
7,呼和浩特海关,E,201911,0,0.82,0.429562966
8,沈阳海关,E,201911,0,0.97,0.421883655
9,大连海关,E,201911,0,4.3,1.599869925
15,长春海关,E,201911,0,1.72,0.727749847
19,哈尔滨海关,E,201911,0,0.81,0.383808953
22,上海海关,E,201911,0,3.33,0.266450602
23,南京海关,E,201911,0,4.63,0.72010405
29,杭州海关,E,201911,0,2.58,0.549157778
31,宁波海关,E,201911,0,3.24,0.545869837
33,合肥海关,E,201911,0,1.34,0.451567494
35,福州海关,E,201911,0,1.82,0.59316626
37,厦门海关,E,201911,0,4.02,0.456012313
40,南昌海关,E,201911,0,0.86,0.723284762
42,青岛海关,E,201911,0,4.67,0.472702828
43,济南海关,E,201911,0,2.19,0.506755954
46,郑州海关,E,201911,0,0.77,0.464082292
47,武汉海关,E,201911,0,1.99,0.490639486
49,长沙海关,E,201911,0,10.27,0.487707715
51,广州海关,E,201911,0,3.46,2.024162744
52,黄埔海关,E,201911,0,1.95,0.643791224
53,深圳海关,E,201911,0,2.91,0.777174304
57,拱北海关,E,201911,0,0.6,0.227900893
60,汕头海关,E,201911,0,0.54,0.323611935
64,海口海关,E,201911,0,2.61,0.5994754
67,湛江海关,E,201911,0,3.79,0.663828184
68,江门海关,E,201911,0,1.64,0.506677963
72,南宁海关,E,201911,0,1.59,0.808223159
79,成都海关,E,201911,0,1.8,0.414485174
80,重庆海关,E,201911,0,0.44,0.28529826
83,贵阳海关,E,201911,0,1.1,0.823504719
86,昆明海关,E,201911,0,0.15,0.034675434
88,拉萨海关,E,201911,0,0.09,0.080565576
90,西安海关,E,201911,0,3.5,1.173014518
94,乌鲁木齐海关,E,201911,0,0.45,0.226024535
95,兰州海关,E,201911,0,0.67,0.443907915
96,银川海关,E,201911,0,6.56,5.731351969
97,西宁海关,E,201911,0,12.63,1.270555556
0,全国,I,201912,0,36.73431137,8.558312499
1,北京海关,I,201912,0,36.01356475,7.594081976
2,天津海关,I,201912,0,35.64508165,15.01501002
4,石家庄海关,I,201912,0,35.98931331,18.65878224
5,太原海关,I,201912,0,30.74391311,6.216669197
6,满洲里海关,I,201912,0,37.07997652,10.13024135
7,呼和浩特海关,I,201912,0,31.91531548,15.21644807
8,沈阳海关,I,201912,0,36.53305789,9.628515576
9,大连海关,I,201912,0,26.55993138,11.56725075
15,长春海关,I,201912,0,32.99315535,5.132453912
19,哈尔滨海关,I,201912,0,18.35140039,5.347269435
22,上海海关,I,201912,0,48.93479356,11.10083619
23,南京海关,I,201912,0,48.10363315,8.653505678
29,杭州海关,I,201912,0,35.71868903,8.429838261
31,宁波海关,I,201912,0,37.10122282,12.51778337
33,合肥海关,I,201912,0,56.96667387,4.278049308
35,福州海关,I,201912,0,23.71451827,5.959266313
37,厦门海关,I,201912,0,35.03982439,5.04472322
40,南昌海关,I,201912,0,43.90545117,4.715382096
42,青岛海关,I,201912,0,41.98124001,11.03730773
43,济南海关,I,201912,0,28.4830377,8.452859279
46,郑州海关,I,201912,0,53.53249584,10.50153734
47,武汉海关,I,201912,0,73.85253885,5.017181376
49,长沙海关,I,201912,0,39.05801839,4.139757966
51,广州海关,I,201912,0,25.42928752,7.836725022
52,黄埔海关,I,201912,0,17.0702844,6.351116043
53,深圳海关,I,201912,0,11.43947962,2.648863002
57,拱北海关,I,201912,0,7.60326959,2.787632414
60,汕头海关,I,201912,0,9.080853457,1.602456758
64,海口海关,I,201912,0,47.94670923,4.120450392
67,湛江海关,I,201912,0,27.10543134,6.919717228
68,江门海关,I,201912,0,15.78703045,3.724340562
72,南宁海关,I,201912,0,8.062335253,3.712886604
79,成都海关,I,201912,0,41.64970522,5.509154026
80,重庆海关,I,201912,0,76.69611591,4.948128976
83,贵阳海关,I,201912,0,11.47721446,1.308603352
86,昆明海关,I,201912,0,22.92376121,13.02733771
88,拉萨海关,I,201912,0,22.74642416,6.837044092
90,西安海关,I,201912,0,27.23266158,3.976944721
94,乌鲁木齐海关,I,201912,0,27.99087851,6.759268071
95,兰州海关,I,201912,0,21.61239554,3.872120133
96,银川海关,I,201912,0,11.63270793,3.336174464
97,西宁海关,I,201912,0,43.4775744,5.374910714
0,全国,E,201912,0,3.996885249,0.509746419
1,北京海关,E,201912,0,1.735677751,0.521941134
2,天津海关,E,201912,0,3.272705833,0.719631822
4,石家庄海关,E,201912,0,4.340123523,0.675452239
5,太原海关,E,201912,0,3.34998583,0.730877288
6,满洲里海关,E,201912,0,1.569460906,0.581446538
7,呼和浩特海关,E,201912,0,0.71640557,0.283902877
8,沈阳海关,E,201912,0,0.76490996,0.221680783
9,大连海关,E,201912,0,6.323444661,1.278919122
15,长春海关,E,201912,0,1.915769608,1.25025123
19,哈尔滨海关,E,201912,0,0.789098906,0.505275591
22,上海海关,E,201912,0,3.369564563,0.288483047
23,南京海关,E,201912,0,3.922629913,0.804097023
29,杭州海关,E,201912,0,2.488913783,0.501955242
31,宁波海关,E,201912,0,6.237042081,0.488269525
33,合肥海关,E,201912,0,0.98535975,0.348314676
35,福州海关,E,201912,0,1.630598046,0.325590743
37,厦门海关,E,201912,0,4.36107489,0.365511232
40,南昌海关,E,201912,0,1.726292368,0.348378912
42,青岛海关,E,201912,0,6.204811392,0.375096304
43,济南海关,E,201912,0,2.255130028,0.424492864
46,郑州海关,E,201912,0,0.97618188,0.439186808
47,武汉海关,E,201912,0,1.646274775,0.411366457
49,长沙海关,E,201912,0,4.826741507,0.300635795
51,广州海关,E,201912,0,2.807642108,0.750030095
52,黄埔海关,E,201912,0,3.056497021,0.472691241
53,深圳海关,E,201912,0,5.283004159,0.802941522
57,拱北海关,E,201912,0,1.804373518,0.255094392
60,汕头海关,E,201912,0,0.802618847,0.183316715
64,海口海关,E,201912,0,3.200699269,0.367717643
67,湛江海关,E,201912,0,5.532967272,0.300446149
68,江门海关,E,201912,0,1.978756767,0.396116988
72,南宁海关,E,201912,0,1.509346928,0.618564521
79,成都海关,E,201912,0,1.356803552,0.401757256
80,重庆海关,E,201912,0,0.769951184,0.432614579
83,贵阳海关,E,201912,0,3.834493723,0.468280781
86,昆明海关,E,201912,0,0.324274955,0.038583372
88,拉萨海关,E,201912,0,0.148871345,0.096558404
90,西安海关,E,201912,0,2.970373189,0.866976898
94,乌鲁木齐海关,E,201912,0,0.32486147,0.216935953
95,兰州海关,E,201912,0,0.682587424,0.246938737
96,银川海关,E,201912,0,2.125259443,0.503318228
97,西宁海关,E,201912,0,5.083830409,0
